code,description,avg_monthly_q1,april_qty,old_moq,new_moq
COL014,Colorant Int Red,0.0,0.0,0.0,0.0
COL015,Colorant Int Yellow,0.0,2.0,0.0,0.5
COL016,Colorant Tmed Yellow,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
COM001,Complete Hinges 1,19.0,5.0,4.75,4.75
CON006,Conduit Metro 20mm,1110.0,2378.0,277.5,594.5
CON007,Conduit Metro 25mm,347.6666666666667,771.0,86.91666666666667,192.75
CON008,Conduit Metro 32mm,82.66666666666667,186.0,20.666666666666668,46.5
CON009,Conduit Metro 38mm,21.666666666666668,3.0,5.416666666666667,5.416666666666667
CON010,Conduit Metro 50mm,15.0,61.0,3.75,15.25
CON012,Construction Net,8.666666666666666,4.0,2.1666666666666665,2.1666666666666665
CON013,Consumer Unit 10way,1.0,0.0,0.25,0.25
CON014,Consumer Unit 14way,0.0,0.0,0.0,0.0
CON015,Consumer Unit 4way,2.0,1.0,0.5,0.5
CON016,Consumer Unit 6way,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CON017,Consumer Unit 8way,1.3333333333333333,6.0,0.3333333333333333,1.5
CON021,Conta 1/2kg,2.6666666666666665,3.0,0.6666666666666666,0.75
CON022,Conta 1/4kg,4.666666666666667,0.0,1.1666666666666667,1.1666666666666667
CON023,Conta 100ml,9.333333333333334,3.0,2.3333333333333335,2.3333333333333335
CON024,Conta 1kg,11.333333333333334,15.0,2.8333333333333335,3.75
CON025,Conta 4kg,13.333333333333334,15.0,3.3333333333333335,3.75
CON026,Conta 50ml,1.6666666666666667,4.0,0.4166666666666667,1.0
CON028,Consumer Unit 12way,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
COO002,Cooker Unit Socket,1.0,0.0,0.25,0.25
COO003,Cooker Connector,1.0,0.0,0.25,0.25
COO004,Cooker Socket Grey,0.0,0.0,0.0,0.0
COO005,Cooker Socket Black,0.0,0.0,0.0,0.0
COO006,Cooker Socket Gold,0.0,0.0,0.0,0.0
COR001,Cornace Super Fix 2kg,4.666666666666667,0.0,1.1666666666666667,1.1666666666666667
COR003,Corner Strip,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
COR004,Corner Strip Aluminium,54.0,24.0,13.5,13.5
COR005,Corner Strip Cream,3.6666666666666665,0.0,0.9166666666666665,0.9166666666666665
COR006,Corner Strip Gold,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
COR007,Corner Strip L Shaped,100.66666666666667,112.0,25.166666666666668,28.0
COR008,Corner Strip Plastic White,14.666666666666666,2.0,3.666666666666666,3.666666666666666
COR010,Gypsum Corner Tape,29.666666666666668,11.0,7.416666666666667,7.416666666666667
COR011,Cornace Super Fix 5kg,0.0,7.0,0.0,1.75
COR012,Cordless Spray Gun Set-(FCSG20LFBXO-1M)AS,0.0,0.0,0.0,0.0
COU001,Counter Sunk Screw 1,0.0,3.0,0.0,0.75
COU002,Counter Sunk Screw 1.5,6.666666666666667,8.0,1.6666666666666667,2.0
COU004,Counter Sunk Screw 2,1.3333333333333333,3.0,0.3333333333333333,0.75
COU007,Coupler Threaded 20mm,10.666666666666666,150.0,2.6666666666666665,37.5
COU008,Coupler Threaded 25mm,0.0,100.0,0.0,25.0
COU009,Couplers 20mm,2573.3333333333335,4058.0,643.3333333333334,1014.5
COU010,Couplers 25mm,539.3333333333334,1161.0,134.83333333333334,290.25
COU011,Couplers 32mm,188.0,240.0,47.0,60.0
COU012,Couplers 38mm,1.0,3.0,0.25,0.75
COU013,Couplers 50mm,26.666666666666668,40.0,6.666666666666667,10.0
CRO001,Crown Colorant B,10.0,32.0,2.5,8.0
CRO002,Crown Colorant C,4.0,3.0,1.0,1.0
CRO003,Crown Colorant D,1.3333333333333333,2.0,0.3333333333333333,0.5
CRO004,Crown Colorant E,2.0,1.0,0.5,0.5
CRO005,Crown Colorant Ext Orange Us,0.0,0.0,0.0,0.0
CRO006,Crown Colorant High Yellow-QS,0.0,1.0,0.0,0.25
CRO007,Crown Colorant Kx,3.6666666666666665,5.0,0.9166666666666665,1.25
CRO008,Crown Colorant M/Yellow- T,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
CRO009,Crown Colorant R,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO010,Crown Colorant Raw Umber-L,1.6666666666666667,1.0,0.4166666666666667,0.4166666666666667
CRO011,Crown Colorant Red Oxide-F,1.6666666666666667,2.0,0.4166666666666667,0.5
CRO012,Crown Colorant Rn,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CRO013,Crown Colorant V,2.8333333333333335,1.0,0.7083333333333334,0.7083333333333334
CRO014,Crown Colorant Violet-Zs,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CRO015,Crown Colorant Yellow An,1.0,0.0,0.25,0.25
CRO016,Crown Colorant Yellow Axx,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CRO024,Crown Wallputty 25kg,234.33333333333334,138.0,58.583333333333336,58.583333333333336
CRO025,Crown Wallputty 1kg,57.166666666666664,74.5,14.291666666666664,18.625
CRO026,C/S/G Ruff & Tuff Stoneless,1.0,5.0,0.25,1.25
CSG002,C/S/G Aqua Glow B/W 4l,0.3333333333333333,7.0,0.08333333333333333,1.75
CSG003,C/E Vesta White 20l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CSG004,C/S/G Varnish Mahogany 4L,3.3333333333333335,1.0,0.8333333333333334,0.8333333333333334
CSG005,C/S/G Black 4l,6.0,9.0,1.5,2.25
CSG006,C/S/G Roadline Black 4l,2.6666666666666665,6.0,0.6666666666666666,1.5
CSG007,C/S/G Zinc phophate Grey 4 l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CSG009,C/S/G Ruff & Tuff 30l-White Base,31.333333333333332,50.0,7.833333333333334,12.5
CSG010,C/S/G Vesta Red Oxide 4l-Primer,0.0,0.0,0.0,0.0
CSG011,C/S/G Ruff & Tuff 30l-Clear Base,4.666666666666667,7.0,1.1666666666666667,1.75
CSG013,C/S/G Vesta Undercoat 1 Ltr,0.0,0.0,0.0,0.0
CSG015,C/S/G Ruff & Tuff 5l-Normal,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CUP001,Cup Washers,0.0,0.0,0.0,0.0
CUP002,Cup Wire Brush twisted,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CUP003,Cup Wire Brush smooth,0.3333333333333333,4.0,0.08333333333333333,1.0
CUR001,Curtain Balls Black,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666
CUR002,Curtain Balls Copper,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CUR003,Curtain Balls Gold,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
CUR004,Curtain Balls Silver,3.0,0.0,0.75,0.75
CUR005,Curtain Balls White,8.0,0.0,2.0,2.0
CUR007,Curtain Brackets Copper,1.6666666666666667,2.0,0.4166666666666667,0.5
CUR008,Curtain Brackets White,0.6666666666666666,6.0,0.16666666666666666,1.5
CUR009,Curtain Caps Black,0.0,0.0,0.0,0.0
CUR010,Curtain Caps Copper,0.0,0.0,0.0,0.0
CUR011,Curtain Caps Gold,0.0,0.0,0.0,0.0
CUR012,Curtain Caps Silver,0.0,0.0,0.0,0.0
CUR013,Curtain Caps White,0.0,2.0,0.0,0.5
CUR017,Curtain Ring,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667
CUR023,Curtain Rod Jk 2m Bronze,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CUR024,Curtain Rod Jk 2m Gold,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CUR025,Curtain Rod Jk 2m White,0.0,0.0,0.0,0.0
CUR027,Curtain Rod Jk 3m White,0.0,0.0,0.0,0.0
CUR028,Curtain Rod Jk 6m Black,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CUR029,Curtain Rod Jk 6m White,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CUT001,Cut Out Double,0.6666666666666666,2.0,0.16666666666666666,0.5
CUT002,Cut Out Single,0.0,1.0,0.0,0.25
CUT006,Cutting Disk Diamond 4,22.666666666666668,22.0,5.666666666666667,5.666666666666667
CUT007,Cutting Disk Diamond 7,6.666666666666667,7.0,1.6666666666666667,1.75
CUT008,Cutting Disk Diamond 9,19.0,17.0,4.75,4.75
CUT009,Cutting Disk Metal 4,1.0,2.0,0.25,0.5
CUT010,Grinding Disk 7.,26.666666666666668,46.0,6.666666666666667,11.5
CUT011,Cutting Disk Metal 9,31.0,74.0,7.75,18.5
CUT012,Cutting Disk Slim 4,62.666666666666664,38.0,15.666666666666668,15.666666666666668
CUT013,Cutting Disk Slim 9,265.6666666666667,276.0,66.41666666666667,69.0
CUT014,Cutting Disk Stone 7,0.0,0.0,0.0,0.0
CUT015,Cutting Disk Metal 7,1.3333333333333333,5.0,0.3333333333333333,1.25
CUT016,Cutting Disk Damond Continuous 4,0.3333333333333333,3.0,0.08333333333333333,0.75
CUT017,Cutting Disk Damond Continuous 7,0.0,0.0,0.0,0.0
CUT018,Cutting Disk Damond Continuous 9,0.0,3.0,0.0,0.75
CYL001,CYLINDER BIG,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
CYP001,Syphone,0.6666666666666666,5.0,0.16666666666666666,1.25
CYP003,Syphon Top Flush,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666
CYP005,Cypress 2x1,15.0,0.0,3.75,3.75
CYP006,Cypress 2x2,0.0,0.0,0.0,0.0
CYP011,Cypress 6x2,0.0,0.0,0.0,0.0
CYP012,Cypress 8x1,0.0,7.0,0.0,1.75
CYP014,Cypress Cornice,0.0,0.0,0.0,0.0
CYP016,Cypress Quarter Round,0.0,0.0,0.0,0.0
CYP019,Cyphone Side Flash,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
D 1001,D 10,9193.0,6086.0,2298.25,2298.25
D 1002,D 12,3123.0,3291.0,780.75,822.75
D 1003,D 16,1400.3333333333333,1780.0,350.0833333333333,445.0
D 2001,D 20,498.3333333333333,923.0,124.58333333333334,230.75
D 2002,D 25,55.333333333333336,209.0,13.833333333333336,52.25
D 3001,D 32,13.333333333333334,66.0,3.3333333333333335,16.5
D 8001,D 8,5335.333333333333,6225.0,1333.8333333333333,1556.25
D/E001,D/E Matt Black 1l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
D/E002,D/E Matt Black 4l,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666
D/E004,D/E Matt Brilliant White 1l,1.0,1.0,0.25,0.25
D/E008,D/E Sf Brill White 20l,10.333333333333334,12.0,2.5833333333333335,3.0
D/E009,D/E Sf Brill White 4l,9.333333333333334,15.0,2.3333333333333335,3.75
D/E010,D/E Sf Brilliant White 1l,4.0,1.0,1.0,1.0
D/E014,D/E Silk White 1l,3.6666666666666665,1.0,0.9166666666666665,0.9166666666666665
D/E015,D/E Silk White 4l,3.0,0.0,0.75,0.75
D/G001,D/G Aquagloss White 1l,0.0,1.0,0.0,0.25
D/G003,D/G Black 4l,1.0,1.0,0.25,0.25
D/G004,D/G Clear Gloss Varnish 1l,0.0,0.0,0.0,0.0
D/G005,D/G Clear Gloss Varnish 4l,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
D/G007,D/G Matt Primer Grey 4l,0.0,0.0,0.0,0.0
D/G008,D/G Nc Lacquer 1l,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
D/G010,D/G Undercoat 1l,1.0,1.0,0.25,0.25
D/R001,D/Real Roc White 20l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
D/S003,D/Sanding Sealer 1l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
D/S004,D/Sanding Sealer 4l,4.333333333333333,1.0,1.0833333333333333,1.0833333333333333
D10004,D 10 Accurate,46.666666666666664,0.0,11.666666666666666,11.666666666666666
D12004,D 12 Accurate,26.666666666666668,0.0,6.666666666666667,6.666666666666667
D16003,D 16-Kifaru,0.0,733.0,0.0,183.25
D16004,D 16 Accurate,9.333333333333334,0.0,2.3333333333333335,2.3333333333333335
D25001,D 25- Kifaru,26.666666666666668,0.0,6.666666666666667,6.666666666666667
D8A001,D 8 Accurate,50.0,0.0,12.5,12.5
DAM001,Variance/DG Goods Sold,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666
DAR001,Dari,2.0,2.0,0.5,0.5
DAT001,Data Socket Grey,0.0,0.0,0.0,0.0
DAT002,Data Socket Black,0.0,0.0,0.0,0.0
DAY010,Waterpump Dayliff 0.5HP,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DAY011,Dayliff Chlorine65-5kgs,0.0,2.0,0.0,0.5
DEC001,Decra Ridges,0.0,0.0,0.0,0.0
DEC002,Decra Roofing Sheet,0.0,0.0,0.0,0.0
DEC003,Decra Valleys,0.0,0.0,0.0,0.0
DES003,D/E Sf Soft White 1tr,0.0,0.0,0.0,0.0
DEW001,Dewalt Angle Grinder2200w-230mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW002,Dewalt DrillDriver 18v-1.5Ah,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW003,DewaltAngle Grinder220W-180mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW004,Dewalt Blower800W,0.0,0.0,0.0,0.0
DEW005,Dewalt Paddle Switch 1200w-115mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW006,Dewalt Circula Saw 1500w-190mm,0.0,1.0,0.0,0.25
DEW007,Dewalt std HeatGun 1800w,0.0,0.0,0.0,0.0
DEW008,Dewalt Grinder 4010,0.0,0.0,0.0,0.0
DEW009,Dewalt Grinder 4120,0.0,0.0,0.0,0.0
DEW010,"Dewalt Grinding Disk4""",0.0,1.0,0.0,0.25
DEW011,"Dewalt Slim cutting4""",0.0,4.0,0.0,1.0
DEW012,Dewalt Hilt 6mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW013,Dewalt Hilt 14mm,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DEW014,Dewalt Hilt 18mm,0.0,0.0,0.0,0.0
DEW015,Dewalt Hilt 20mm,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DEW016,Dewalt Hilt Elite 12mm-DT8935-QZ,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW017,Dewalt Hilt Bit 7mm,0.0,3.0,0.0,0.75
DEW018,Dewalt Hilt Bit 6508- 8mm,0.0,0.0,0.0,0.0
DEW019,Dewalt Hilt Bit6556-6mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW020,Dewalt Diamond 41/2- 47450hp,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW021,Dewalt Diamond 9-47900hp,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW022,Dewalt Diamond Cup 4-4772t-AE,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW023,"Dewalt Diamond 7""-47702HP",0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW024,"Dewalt Diamond 9"" -47902 HP",1.0,0.0,0.25,0.25
DEW025,"Dewalt Diamond 4"" dx3721",0.0,0.0,0.0,0.0
DEW026,Dewalt Drill Driver DC077152B,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW027,Dewalt Sander DWE6423-B5,0.0,0.0,0.0,0.0
DEW028,Dewalt Laser DW088K-XJ,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DEW029,Dewalt Hammer chuck d25033c-B5,0.0,0.0,0.0,0.0
DEW030,Dewalt Drill Driver DCD710D2-B,0.0,0.0,0.0,0.0
DEW031,Dewalt Diamond Cup41/2 4774T-AE,0.0,0.0,0.0,0.0
DGB001,D/G White 4L,1.3333333333333333,4.0,0.3333333333333333,1.0
DGC001,D/G Clear High Gloss 1 Ltr,0.3333333333333333,2.0,0.08333333333333333,0.5
DGW001,D/G White 1l,0.0,6.0,0.0,1.5
DHO001,Dhobi Sink,0.3333333333333333,1.0,0.08333333333333333,0.25
DIG002,Dewalt Digital LED Heat Gun,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DIS001,Distribution Board 4way,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DIS002,Distribution Board 8way,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DOO001,Door Bell Ding Dong,0.0,2.0,0.0,0.5
DOO002,Door Bell Switch,0.0,1.0,0.0,0.25
DOO005,Door Stopper,1.0,4.0,0.25,1.0
DOO006,Door Stopper Steel,1.6666666666666667,4.0,0.4166666666666667,1.0
DOO014,Door Bell Switch water Proof,0.0,0.0,0.0,0.0
DOV001,Dovetail Tank 1000l Rect,0.0,0.0,0.0,0.0
DOV007,Dovetail Tank 10000l,0.0,1.0,0.0,0.25
DOV009,Dovetail Tank 1500l,0.0,0.0,0.0,0.0
DOV010,Dovetail Tank 2000l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DOV011,Dovetail Tank 3000l,0.0,0.0,0.0,0.0
DOV012,Dovetail Tank 5000l,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DOV013,Dovetail Tank 2500l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DOW001,Down Stoppers,28.0,19.0,7.0,7.0
DOW002,Down Lighter Glass 6w,0.0,0.0,0.0,0.0
DOW003,Down lighter 3w,0.0,0.0,0.0,0.0
DPC001,Dpc,41.333333333333336,50.0,10.333333333333334,12.5
DR 002,Dr Fixit Gapseal Tape 10m,2.0,0.0,0.5,0.5
DR 003,Dr Fixit Gapseal Tape Mtrs,3.6666666666666665,7.0,0.9166666666666665,1.75
DR 004,Dr Fixit Pidiproof 1l,6.0,13.0,1.5,3.25
DR 005,Dr Fixit Pidiproof 20l,3.3333333333333335,5.0,0.8333333333333334,1.25
DR 006,Dr Fixit Pidiproof 5l,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
DR 007,Dr Fixit Superlatex 1l,6.666666666666667,12.0,1.6666666666666667,3.0
DR 008,Dr Fixit Superlatex 5kg,11.333333333333334,15.0,2.8333333333333335,3.75
DR 009,Dr Fixit Sureseal 1kg,3.6666666666666665,5.0,0.9166666666666665,1.25
DR 010,Dr Fixit Sureseal 5kg,2.0,6.0,0.5,1.5
DR 011,Dr Fixit Modern Tile Adhesive 25kg,363.3333333333333,416.0,90.83333333333333,104.0
DR 012,Dr Fixit Waterproof Powder,243.66666666666666,462.0,60.91666666666666,115.5
DRA001,Drain Opener 1kg,0.3333333333333333,2.0,0.08333333333333333,0.5
DRA002,Drain Opener 500g,1.6666666666666667,3.0,0.4166666666666667,0.75
DRA004,Drawer Handle Big,0.0,0.0,0.0,0.0
DRA005,Drawer Handle Small Gold,1.0,0.0,0.25,0.25
DRA006,Drawer Handle Small Silver,0.6666666666666666,4.0,0.16666666666666666,1.0
DRA008,Drawer Handles Brass 9,15.666666666666666,0.0,3.916666666666667,3.916666666666667
DRA010,Drawer Handles Silver 9,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DRA011,Drawer Knob Big,0.0,0.0,0.0,0.0
DRA016,Drawer Lock Evergood,4.666666666666667,0.0,1.1666666666666667,1.1666666666666667
DRA017,Drawer Lock Moon,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DRA022,Drawer Rail Hydro 14,8.0,0.0,2.0,2.0
DRA023,Drawer Rail D/Extension 16,2.6666666666666665,5.0,0.6666666666666666,1.25
DRA024,Drawer Rail Hydro 18,7.0,8.0,1.75,2.0
DRA025,Drawer Rail Hydro 20,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DRA026,Drawer Rail Hydro 12,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DRA028,Drawer Handles Brass 8,0.0,0.0,0.0,0.0
DRI002,Drill Bit 10mm,2.0,1.0,0.5,0.5
DRI003,Drill Bit 11mm,0.0,0.0,0.0,0.0
DRI004,Drill Bit 12mm,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
DRI005,Drill Bit 14mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DRI006,Drill Bit 16mm,2.3333333333333335,1.0,0.5833333333333334,0.5833333333333334
DRI008,Drill Bit 3.5mm,5.666666666666667,3.0,1.4166666666666667,1.4166666666666667
DRI009,Drill Bit 3/16mm,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DRI010,Drill Bit 3mm,5.333333333333333,6.0,1.3333333333333333,1.5
DRI012,Drill Bit 4mm,3.6666666666666665,9.0,0.9166666666666665,2.25
DRI013,Drill Bit 5mm,3.0,1.0,0.75,0.75
DRI014,Drill Bit 6mm,6.0,12.0,1.5,3.0
DRI016,Drill Bit 8mm,3.3333333333333335,4.0,0.8333333333333334,1.0
DRI017,Drill Bit 9mm,0.0,0.0,0.0,0.0
DRI018,Drill Bit Hilt 10mm,0.0,0.0,0.0,0.0
DRI022,Drill Bit Hilt 8mm,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333
DRU002,Drum 220l,2.3333333333333335,3.0,0.5833333333333334,0.75
DRU004,Drum 240l,0.0,1.0,0.0,0.25
DU 001,Du Acrylic Sealer 4L,2.0,1.0,0.5,0.5
DUC001,Duct Tape,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DUR001,Dura Paint Remover 1l,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
DUR002,Dura Paint Remover 5l,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
DUR003,Dura Skim Coat 1kg,5.333333333333333,17.0,1.3333333333333333,4.25
DUR004,Dura Skim Coat 25kg,71.33333333333333,18.0,17.833333333333332,17.833333333333332
DUS001,Dust Mask Pkt,3.0,0.0,0.75,0.75
DUS002,Dust Mask Plastic,1.6666666666666667,2.0,0.4166666666666667,0.5
DUS003,Dust Mask Pcs,10.666666666666666,13.0,2.6666666666666665,3.25
EAR001,Earthrod 4FT,1.0,1.0,0.25,0.25
EAR002,Earthrod 5FT,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
ELE001,Elec Bend 20mm,53.666666666666664,4.0,13.416666666666668,13.416666666666668
ELE002,Elec Bend 25mm,41.333333333333336,50.0,10.333333333333334,12.5
ELE003,Elec Bend 32mm,65.33333333333333,70.0,16.333333333333332,17.5
ELE004,Elec Bend 38mm,9.0,8.0,2.25,2.25
ELE005,Elec Bend 50mm,19.0,17.0,4.75,4.75
ELE006,Elec Cable Flex 1.5mm mtrs,41.666666666666664,15.0,10.416666666666666,10.416666666666666
ELE007,Elec Cable Flex 2.5mm mtrs,47.0,0.0,11.75,11.75
ELE008,Elec Cable Single 1.5mm red mtrs,30.666666666666668,42.0,7.666666666666668,10.5
ELE009,Elec Cable Single 1.5mm Black Roll,2.6666666666666665,1.0,0.6666666666666666,0.6666666666666666
ELE010,Elec Cable Single 1.5mm Green Roll,2.0,1.0,0.5,0.5
ELE011,Elec Cable Single 1.5mm Red Roll,4.0,5.0,1.0,1.25
ELE013,Elec Cable Single 2.5mm Red mtrs,60.333333333333336,50.0,15.083333333333332,15.083333333333332
ELE014,Elec Cable Single 2.5mm Black mtrs,57.0,54.0,14.25,14.25
ELE015,Elec Cable Single 2.5mm Green Roll,1.6666666666666667,0.0,0.4166666666666667,0.4166666666666667
ELE016,Elec Cable Single 2.5mm Red Roll,2.0,1.0,0.5,0.5
ELE018,Elec Cable Twin 1.5mm Roll Grey,2.0,1.0,0.5,0.5
ELE019,Elec Cable Twin 2.5mm Roll,2.0,0.0,0.5,0.5
ELE026,Elec Top Plug,15.666666666666666,19.0,3.916666666666667,4.75
ELE028,Electric Starter,1.0,0.0,0.25,0.25
ELE030,Element Shower,2.3333333333333335,0.0,0.5833333333333334,0.5833333333333334
ELE031,Elec Cable Single 1.5mm Black mtrs,30.666666666666668,22.0,7.666666666666668,7.666666666666668
ELE032,Elec Cable Single 1.5mm Green mtrs,20.666666666666668,0.0,5.166666666666667,5.166666666666667
ELE033,Elec Cable Single 2.5mm Black Roll,2.0,1.0,0.5,0.5
ELE034,Elec Cable Single 2.5mm Green mtrs,48.666666666666664,30.0,12.166666666666666,12.166666666666666
ELE035,Elec Cable Twin 1.5mm Mtrs,93.0,40.0,23.25,23.25
ELE036,Elec Cable Twin 2.5mm Mtrs,149.33333333333334,33.0,37.333333333333336,37.333333333333336
ELE037,ELEC CABLE FLEX 1.5MM ROLL,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
ELE038,ELEC CABLE FLEX 2.5MM ROLL,0.3333333333333333,1.0,0.08333333333333333,0.25
ELE040,Elec Cable 6mm3 core amoured,27.666666666666668,0.0,6.916666666666668,6.916666666666668
ELE041,Elec Cable 6mm 2core amoured-16mBmOMAS,33.333333333333336,0.0,8.333333333333334,8.333333333333334
ELE042,Elec Cable 2core amoured-10mm,53.333333333333336,0.0,13.333333333333334,13.333333333333334
ELE043,Elec Cable 6mm 2core amoured-2.5mBmOMAS,40.0,0.0,10.0,10.0
ELE044,Elec cable Single core 10mm,10.0,0.0,2.5,2.5
ELE045,Electric Sprayer630WTS-(FSG6301-BBSO)MAS,0.0,0.0,0.0,0.0
EME001,Emery Cloth No. 0,148.66666666666666,46.0,37.166666666666664,37.166666666666664
EXP002,Expanded Metal Medium,3.0,0.0,0.75,0.75
EXT004,Extension Ring,0.0,0.0,0.0,0.0
EXT005,Extension Socket 4way,0.3333333333333333,1.0,0.08333333333333333,0.25
EXT006,Extension Socket 6way,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
EYE004,Eye Hook No 2,5.0,0.0,1.25,1.25
EYE007,Eye Hook No 6,5.333333333333333,0.0,1.3333333333333333,1.3333333333333333
EYE008,Eye Hook No 8,34.0,0.0,8.5,8.5
FEN001,Fencing Posts,2.6666666666666665,0.0,0.6666666666666666,0.6666666666666666
FEV003,Fevicol Pur 150g,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FEV004,Fevicol Pur 1kg,6.666666666666667,4.0,1.6666666666666667,1.6666666666666667
FEV005,Fevicol Pur 500gm,10.666666666666666,2.0,2.6666666666666665,2.6666666666666665
FEV006,Fevicol Pur 70gm,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
FIB002,Fibre Cement Board 6mm,2.0,0.0,0.5,0.5
FIL001,File 10 jk,5.666666666666667,10.0,1.4166666666666667,2.5
FIL003,File 8 jk,7.666666666666667,6.0,1.916666666666667,1.916666666666667
FIL004,File Round jk,0.0,0.0,0.0,0.0
FIL005,File Saw J.K,5.666666666666667,3.0,1.4166666666666667,1.4166666666666667
FLA001,Flap Disk 4,1.0,0.0,0.25,0.25
FLA002,Flap Disk 7,3.0,1.0,0.75,0.75
FLA003,Flush Door,1.0,0.0,0.25,0.25
FLA007,Flusher Plugs pcs,266.6666666666667,0.0,66.66666666666667,66.66666666666667
FLA008,Flashing Handle H/G,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
FLA009,Flashing Handle L/G,1.0,0.0,0.25,0.25
FLA010,Flat 11/2x1/4,6.333333333333333,11.0,1.5833333333333335,2.75
FLA011,Flat 11/2x1/8,14.666666666666666,20.5,3.666666666666666,5.125
FLA013,Flat 1x1/4,11.666666666666666,0.0,2.9166666666666665,2.9166666666666665
FLA014,Flat 1x1/8,22.666666666666668,0.0,5.666666666666667,5.666666666666667
FLA015,Flat 2x1/4,3.6666666666666665,3.0,0.9166666666666665,0.9166666666666665
FLA016,Flat 2x1/8,6.166666666666667,7.0,1.541666666666667,1.75
FLA017,Flat 3/4x1/4,0.0,0.0,0.0,0.0
FLA018,Flat 3/4x1/8,20.666666666666668,2.0,5.166666666666667,5.166666666666667
