code,description,qty_out
NEM037,Nemsi Soap Dish Mirror-N092,4.0
NEM038,Nemsi Tissue Holder mirror-N131,2.0
NEM039,Nemsi Tissue Holder Black-N131-B,3.0
NEM040,Nemsi Hook Double Black-N177,4.0
NEM041,Nemsi Double Towel bar With 5 HooBksO-NM2A2S6,1.0
NEM042,Nemsi Double Tumbler+T.Brush HoldBeOr -MMA.MSirror-N299,0.0
NEM043,Nemsi Premium Double T+T.Brush HBolOdMerA BSlack299B,0.0
NEM044,Nemsi Premium Gun Grey Towel BaBr-ON3M0A6S,0.0
NEM045,Nemsi Premium Gun Grey Towel RingB-ONM30A9S,0.0
NEM046,Nemsi Premium Single T+T.Brush h- B MOiMrroArS-N313M,0.0
NEM047,Nemsi Rectangle Shelf Gun Grey-N31B6OMAS,1.0
NEM048,Nemsi M- Hooks silver& black AluminBiuOmM-NA3S66,2.0
NEM049,Nemsi Heavy Duty Hand rail Grab BaBr-ONM37A0S,0.0
NEM050,Nemsi Double Glass Soap DispenserB MOiMrroArS-N378,0.0
NEM051,Nemsi Black $ Chrome Kitchen Pillar BTOapM-APS019,0.0
NEM052,Nemsi Paint Roller 9,12.0
NON001,"Non Return Valve lirlee 1""",2.0
NON002,Non Return Valve 1 pegler,16.0
NON003,Non Return Valve 1/2 Pegler,7.0
NON006,Non Return Valve 3/4 Pegler,25.0
NYL002,Nylon Window Netting Mtrs,13.0
NYU001,Nyumba Cement,13280.0
ORI002,Orion Clear Varnish 1l,0.0
P 1002,SQ 12,3.5
PAC001,Packing Tape Clear,5.0
PAC002,PACKING BAG BIG,7.0
PAC003,PACKING BAG MEDIUM,14.0
PAC004,PACKING BAG SMALL,18.0
PAD001,Padbolt 6,16.0
PAD002,Padbolt China,4.0
PAD004,Padbolt Jk Big,12.0
PAD006,Padbolt Juakali-Shiny,51.0
PAD009,Padlock Mindy 70mm,11.0
PAD015,Padlock Tri Circle 261,4.0
PAD016,Padlock Tri Circle 262,9.0
PAD017,Padlock Tri Circle 263,23.0
PAD018,Padlock Tri Circle 264,36.0
PAD019,Padlock Tri Circle 265,24.0
PAD020,Padlock Tri Circle 266,16.0
PAD021,Padlock Mindy 60mm,17.0
PAD022,Padlock Mindy 50mm,20.0
PAI002,Paint Roller 4,20.0
PAI004,Paint Roller 9,253.0
PAI006,"Nemsi Paint Roller Tray 9""",2.0
PAN001,Panga,1.0
PAN002,Panga H/G,60.0
PAN003,Panel Door Laminated,2.0
PAN004,Panel Door Mahogany,0.0
PAN005,Panel Light 20w,0.0
PAT001,Pattress Double Deep,30.0
PAT003,Pattress Single Deep,41.0
PAT004,Pattress Single Shallow,2.0
PAT005,Pattex PL100,8.0
PAT006,Pattex PL-150,12.0
PED001,Pedrallo Pump 0.5hp,9.0
PED002,Pedrallo Pump 1hp,1.0
PHO001,Photocell Switch,4.0
PIL001,Pillar Coping 15,8.0
PIL002,Kitchen Mixer Tap 1/2,0.0
PIL003,Pillar Tap Basin Type,49.0
PIL005,Pillar Tap Sprout Brimix,6.0
PIL006,Pillar Tap Sprout,2.0
PIN005,Pine 8x1,0.0
PIP001,Pipe Wrench 10,1.0
PIP002,Pipe Wrench 12,3.0
PIP003,Pipe Wrench 14,5.0
PIP005,Pipe Wrench 8,1.0
PLA001,Plain Sheet Roll 30g,14.0
PLA002,Plain Sheet Roll 32g,10.0
PLA004,Plascon Ext Clear 5l,2.0
PLA007,Plascon Int Clear 1l,2.0
PLA008,Plascon Int Clear 5l,3.0
PLA010,Plascon Int Mahogany 5l,8.0
PLA016,Plain sheet 30g mtrs,202.5
PLA017,Plain sheet 32g mtrs,133.0
PLA020,Plascon Int Pine 5l,0.0
PLA021,Plascon EXT Pine 5l,5.0
PLA022,Plascon Woodcare Pine 1l,1.0
PLA023,Plascon Woodcare Ext Pine 1l,1.0
PLA024,Plascon Woodcare Int Teak 5l,0.0
PLA026,Plascon Woodcare Ext Teak 5l,1.0
PLA027,Plascon Woodcare Ext Teak 1l,2.0
PLI001,Pliers H.G,16.0
PLI003,Pliers Red,19.0
PLI004,Stanley-Pliers Combination7'' dyna grBipO MAS,0.0
PLI005,Stanley-Pliers Circlip7'' Bent External,0.0
PLI006,"Stanley-Pliers circlip7"" straight internaBlOMAS",0.0
PLI007,Stanley-Pliears Combination8''DynagBripO.MAS,2.0
PLI008,Stanley-Pliers End Nipper6,0.0
PLI009,Stanley-Pliers Mini -MultiTool,1.0
PLU001,Plumb Line,8.0
PLY001,Plywood 3mm,178.0
PLY002,Plywood 6mm,162.0
PLY003,Plywood 9mm,80.0
POL003,Polythene Black 15kg,112.0
POL004,Polythene Black 20kg,316.0
POL005,Polythene Black Mtrs,826.2
POL006,Polythene Clear Mtrs,15.0
POL007,Polythene Clear Roll,5.0
POL008,Polishing Pad,9.0
PON001,Ponal Glue 1/2l,16.0
PON002,Ponal Glue 1/4l,18.0
PON003,Ponal Glue 1l,24.0
PON005,Ponal Glue 4l,7.0
POP002,Pop Rivets 3/4,0.0
POP004,"Pop Up Waste Chrome 11/2""",4.0
POP005,Pop Up Waste Chrome 11/4,9.0
POU001,Poultry Mesh Blue,3.0
POU002,Poultry Mesh Green,3.0
POW001,Power Guard,1.0
PPR001,Ppr Ball Cork 20mm,0.0
PPR002,Ppr Ball Cork 25mm,21.0
PPR003,Ppr Ball Cork 32mm,1.0
PPR006,Ppr Ball Cork 63mm,1.0
PPR007,Ppr Cup 20mm,4.0
PPR008,Ppr Cup 25mm,60.0
PPR009,Ppr Cup 32mm,54.0
PPR010,Ppr Cup 40mm,5.0
PPR011,Ppr Cup 50mm,5.0
PPR012,Ppr Cup 63mm,0.0
PPR013,Ppr Double Elbow 25x1/2,29.0
PPR014,Ppr Elbow 20mm,72.0
PPR015,Ppr Elbow 20mm *45',0.0
PPR016,Ppr Elbow 25mm,2220.0
PPR017,Ppr Elbow 25mmx45,70.0
PPR018,Ppr Elbow 32mm,810.0
PPR019,Ppr Elbow 32mm x45,13.0
PPR020,Ppr Elbow 40mm,65.0
PPR021,Ppr Elbow 50mm,17.0
PPR022,Ppr Elbow 63mm,10.0
PPR023,Ppr F/Adapter 20x1/2,21.0
PPR024,Ppr F/Adapter 25x1/2,168.0
PPR025,Ppr F/Adapter 25x3/4,89.0
PPR026,Ppr F/Adapter 32x1,71.0
PPR027,Ppr F/Adapter 32x3/4,7.0
PPR028,Ppr F/Adapter 40x11/4,4.0
PPR029,Ppr F/Adapter 50x11/2,8.0
PPR030,Ppr F/Adapter 63x2,0.0
PPR031,Ppr F/Elbow 20x1/2,2.0
PPR032,Ppr F/Elbow 25x1/2,826.0
PPR033,Ppr F/Elbow 25x3/4,132.0
PPR034,Ppr F/Elbow 32x1,13.0
PPR036,Ppr F/Elbow 32x3/4,3.0
PPR037,Ppr F/Elbow 40x11/4,5.0
PPR038,Ppr F/Elbow 50x11/2,0.0
PPR039,Ppr F/Tee 20x1/2,6.0
PPR040,Ppr F/Tee 25x1/2,51.0
PPR041,Ppr F/Tee 25x3/4,5.0
PPR042,Ppr F/Tee 32x1,5.0
PPR043,Ppr F/Tee 32x3/4,4.0
PPR044,Ppr F/Tee 40x11/4,0.0
PPR045,Ppr F/ Thread Union 1,5.0
PPR048,Ppr Gate Valve 25mm,1.0
PPR050,Ppr M/Adapter 20x1/2,33.0
PPR051,Ppr M/Adapter 25x1/2,523.0
PPR052,Ppr M/Adapter 25x3/4,433.0
PPR053,Ppr M/Adapter 32x1,217.0
PPR054,Ppr M/Adapter 32x1/2,3.0
PPR055,Ppr M/Adapter 32x3/4,12.0
PPR056,Ppr M/Adapter 40x11/4,54.0
PPR057,Ppr M/Adapter 50x11/2,11.0
PPR058,Ppr M/Adapter 63x2,3.0
PPR059,Ppr M/Elbow 20x1/2,2.0
PPR060,Ppr M/Elbow 25x1/2,19.0
PPR061,Ppr M/Elbow 25x3/4,35.0
PPR062,Ppr M/Elbow 32x1,4.0
PPR063,Ppr M/Elbow 32x3/4,0.0
PPR064,Ppr M/Elbow 40x11/4,0.0
PPR065,Ppr M/Elbow 50x11/2,0.0
PPR066,Ppr M/Tee 20x1/2,0.0
PPR067,Ppr M/Tee 25x1/2,13.0
PPR068,Ppr M/Tee 25x3/4,5.0
PPR069,Ppr M/Tee 32x1,0.0
PPR070,Ppr M/Tee 32x3/4,2.0
PPR071,Ppr M/Tee 40x11/4,0.0
PPR072,Ppr M/Thread Union 1,18.0
PPR074,Ppr M/Thread Union 3/4,27.0
PPR075,Ppr Machine H/G,3.0
PPR076,Ppr Overbend 25mm,84.0
PPR084,Ppr Pipe Danco 20mm,38.0
PPR085,Ppr Pipe Danco 25mm,1094.0
PPR086,Ppr Pipe Danco 32mm,354.0
PPR087,Ppr Pipe Danco 40mm,54.0
PPR088,Ppr Pipe Danco 50mm,23.0
PPR089,Ppr Pipe Metro 20mm,1.0
PPR093,Ppr Pipe Metro 40mm,3.0
PPR094,Ppr Pipe Metro 50mm,0.0
PPR095,Ppr Pipe Metro 63mm,0.0
PPR096,Ppr Pipe Roll 20mm-DANCO,0.0
PPR098,Ppr Pipe Roll 32mm,0.0
PPR100,Ppr Pipe Roll Danco 25mm,10.0
PPR101,Ppr Pipe Roll Danco 32mm,6.0
PPR102,Ppr Pipe Roll Danco 40mm,0.0
PPR103,Ppr Pipe Roll Danco 50mm,0.0
PPR104,Ppr Pipe Roll Danco 63mm,0.0
PPR105,Ppr Plug 20mm,17.0
PPR106,Ppr Plug 25mm,33.0
PPR107,Ppr Red/Socket 25x20,11.0
PPR108,Ppr Red/Socket 32x20,0.0
PPR109,Ppr Red/Socket 32x25,197.0
PPR110,Ppr Red/Socket 40x25,32.0
PPR111,Ppr Red/Socket 40x32,25.0
PPR112,Ppr Red/Socket 50x20,0.0
PPR115,Ppr Red/Socket 50x40,1.0
PPR116,Ppr Red/Socket 63x25,6.0
PPR117,Ppr Red/Socket 63x32,2.0
PPR118,Ppr Red/Socket 63x40,2.0
PPR120,Ppr Red/Tee 20x25,1.0
PPR121,Ppr Red/Tee 32x20,1.0
PPR122,Ppr Red/Tee 32x25,32.0
PPR124,Ppr Red/Tee 40x32,2.0
PPR125,Ppr Socket 20mm,37.0
PPR126,Ppr Socket 25mm,1689.0
PPR127,Ppr Socket 32mm,628.0
PPR128,Ppr Socket 40mm,70.0
PPR130,Ppr Socket 63mm,20.0
PPR133,Ppr Stone 32mm,1.0
PPR135,Ppr socket 50mm,29.0
PPR137,Ppr Tee 20mm,18.0
PPR138,Ppr Tee 25mm,697.0
PPR139,Ppr Tee 32mm,297.0
PPR140,Ppr Tee 40mm,44.0
PPR141,Ppr Tee 50mm,6.0
PPR142,Ppr Tee 63mm,4.0
PPR145,Ppr Thread Union 32mm,4.0
PPR147,Ppr Union 20mm,3.0
PPR148,Ppr Union 25mm,84.0
PPR149,Ppr Union 32mm,75.0
PPR150,Ppr Union 40mm,4.0
PPR151,Ppr Union 50mm,11.0
PPR152,Ppr Union 63mm,2.0
PPR153,Ppr clip 20mm,0.0
PPR155,Ppr Pipe Danco 63mm,15.0
PPR156,Ppr M/Elbow 63x2,0.0
PPR158,Ppr F/Thread Union 3/4,3.0
PPR159,Ppr Red/Tee 50x25,3.0
PPR160,Ppr Pipe Roll 25mm-Metro(PN16),26.0
PTG003,Ptg Connector,7.0
PTG008,Ptg Elbow 65',0.0
PTG010,Ptg Endcup,0.0
PTG011,Ptg Gutter,0.0
PTG013,Ptg Inside Corner,1.0
PTG015,Ptg Outside Corner,1.0
PUM001,Pump Control Auto,18.0
PUS001,Push Tap,6.0
PUT003,Putty Premium in Kgs,182.5
PUT004,Putty Premium Buckets- 40kgs,204.0
PVC001,Pvc Bend 11/2x45,335.0
PVC002,Pvc Bend 11/2x90,742.0
PVC003,Pvc Bend 11/4x45,9.0
PVC004,Pvc Bend 11/4x90,36.0
PVC005,Pvc Bend 2x45,261.0
PVC006,Pvc Bend 2x90,657.0
PVC007,Pvc Bend 3x45,97.0
PVC008,Pvc Bend 3x90,269.0
PVC009,Pvc Bend 4x45,191.0
PVC010,Pvc Bend 4x90,514.0
PVC011,Pvc Bend 6x45,5.0
PVC012,Pvc Bend 6x90,33.0
PVC013,Pvc Bend 8x90,0.0
PVC014,Pvc Boss Connector 4x11/2,11.0
PVC015,Pvc Boss Connector 4x11/4,1.0
PVC016,Pvc Boss Connector 4x2,44.0
PVC017,Pvc Boss Connector 4x3,3.0
PVC019,Pvc Cross Tee 4,10.0
PVC020,Pvc Flex Bend 4,65.0
PVC022,Pvc Floor Trap 4way,530.0
PVC023,Pvc Floor Trap 1Way,55.0
PVC026,Pvc Full Bora 4,20.0
PVC027,Pvc Gulley Trap 2,6.0
PVC028,Pvc Gulley Trap 4,53.0
PVC031,Pvc Inspection Bend 4,34.0
PVC032,Pvc Inspection Tee 4,3.0
PVC033,Pvc Pipe Sewer 6,0.0
PVC034,Pvc Plug 11/2,100.0
PVC035,Pvc Plug 11/4,4.0
PVC036,Pvc Plug 2,134.0
PVC037,Pvc Plug 3,48.0
PVC038,Pvc Plug 4,63.0
PVC039,Pvc Plug 6,6.0
PVC040,Pvc Plug 8,0.0
PVC041,Pvc Press Elbow 1,0.0
PVC042,Pvc Press Elbow 1/2,0.0
PVC043,Pvc Press Elbow 11/2,0.0
PVC044,Pvc Press Elbow 11/4,0.0
PVC046,Pvc Press Elbow 3/4,0.0
PVC047,Pvc Press Tee 11/4,0.0
PVC048,Pvc Pressure Tee 1,0.0
PVC049,Pvc Pressure Tee 1/2,0.0
PVC050,Pvc Pressure Tee 11/2,0.0
PVC051,Pvc Pressure Tee 2,0.0
PVC052,Pvc Pressure Tee 3/4,0.0
PVC053,Pvc Reducer 11/2x11/4,15.0
PVC054,Pvc Reducer 2x11/2,87.0
PVC055,Pvc Reducer 2x11/4,2.0
PVC056,Pvc Reducer 3x2,38.0
PVC057,Pvc Reducer 4x2,36.0
PVC058,Pvc Reducer 4x3,33.0
PVC059,Pvc Reducer 6x4,3.0
PVC061,Pvc Ring Sewer 6,0.0
PVC062,Pvc Socket 4,30.0
PVC064,Pvc Tee 11/2,112.0
PVC065,Pvc Tee 11/4,8.0
PVC066,Pvc Tee 2,347.0
PVC067,Pvc Tee 3,75.0
PVC068,Pvc Tee 4,116.0
PVC069,Pvc Tee 6,5.0
PVC070,Pvc Tee 8,0.0
PVC072,Pvc Vent Core 2,12.0
PVC073,Pvc Vent Core 3,14.0
PVC074,Pvc Vent Core 4,31.0
PVC076,Pvc W/Pipe Brown 4,117.0
PVC077,Pvc W/Pipe Grey 11/2,76.0
PVC079,Pvc W/Pipe Grey 2,78.0
PVC080,Pvc W/Pipe Grey 3,63.0
PVC081,Pvc W/Pipe Grey 4,72.0
PVC082,Pvc W/Pipe Grey 6,14.0
PVC083,Pvc W/Pipe Grey 8 pm,11.0
PVC085,Pvc W/Pipe Metro 11/2,117.0
PVC086,Pvc W/Pipe Metro 2,329.0
PVC087,Pvc W/Pipe Metro 3,175.0
PVC088,Pvc W/Pipe Metro 4,491.0
PVC089,Pvc W/Pipe Metro 6,77.0
PVC093,Pvc W/Pipe Pm 4,97.0
PVC094,Pvc Y Tee 4,2.0
PVC096,"Pvc W/Pipe Metro 11/4""",9.0
QUA001,Quarry Stones 6x9,0.0
QUA002,Quarry Stones 9x9,14.0
QUA003,Quarry stone 9ft,0.0
QUA004,Quarry stone 6ft,0.0
QUA005,Quarry stone 4x9,0.0
R,P001 R Pipe 11/2x16g,152.5
R 1001,R 10- 1/2 length,5.0
R 1003,R 16,7.0
R 1004,R 16 Ft,116.0
R 6001,R 6,775.0
R 8001,R 8,9.0
R/S001,R/S Box Charcoal Grey 2.5m,44.0
R/S002,R/S Box Charcoal Grey 3m,96.0
R/S003,R/S Box Clear 2.5m,10.0
R/S004,R/S Box Clear 2m,1.0
R/S005,R/S Box Clear 3m,13.0
R/S011,R/S Clear 2.5m,27.0
R/S012,R/S Clear 2m,18.0
R/S013,R/S Clear 3m,10.0
R/S014,R/S Maisha 2.5x30g,237.0
R/S015,R/S Maisha 2.5x32g,210.0
R/S016,R/S Maisha 2x30g,93.0
R/S017,R/S Maisha 2x32g,173.0
R/S018,R/S Maisha 3x30g,215.0
R/S019,R/S Maisha 3x32g,175.0
RAK001,Rake 10,0.0
RAK002,Rake 12,2.0
RAK003,Rake 14,4.0
RAK005,Rake Juakali Big,31.0
RAK007,Rake Juakali Small,3.0
RAW001,Rawl Bolt M10,249.0
RAW002,Rawl Bolt M12,100.0
RAW003,Rawl Bolt M6,30.0
RAW004,Rawl Bolt M8,282.0
RAZ001,Razor Wire,4.0
RED001,Red Oxide 1kg,98.0
REF001,Reflector Vest,152.0
RET001,Stanley-Retractable Knife With 3 BlaBdeOsMAS,3.0
RHI001,Rhino Cement,220.0
RID002,Ridges 30g,22.0
RID003,Ridges 32g,13.0
RID004,RIDGES BLUE 30G,0.0
RID005,RIDGES RED 30G,0.0
RID006,Ridges Box Grey,15.0
RID007,Ridges 28G,13.0
RIV003,Rivet Pcs,60.0
RIV004,Rivets 3/4,0.0
ROA001,Road Channel,0.0
ROA002,Road Kerb,13.0
ROO001,Roofing Bolt 1,1.0
ROO004,Roofing Bolt 2.5,10.0
ROO008,Roofing Insulation 3mm-Roll,4.0
ROO009,Roofing Insulation 5mm-Roll,26.0
ROO010,Roofing Screw 1,0.0
ROO013,Roofing Washers,63.0
ROO014,Roofing Screw 2,1.0
ROO015,Roofing Bolt 2,5.0
ROO016,"Roofing Screw 2.5""",1.0
ROU001,Rough Cast Machine,1.0
ROU003,Round Covers Black Large,127.0
ROU004,Round Covers Black Small,2.0
ROU005,Round Covers White Large,23.0
ROU006,Round Covers White Small,10.0
ROU007,Round File,10.0
RSB001,R/S Box charcoal grey 2m,17.0
RSB005,R/S Box Charcoal Grey 3m 28g,84.0
RSB006,R/S Box Charcoal Grey 2.5m 28g,20.0
RSR001,R/S ROMAN TILE 2.5X30G,0.0
RUF001,C/S/G RUFF & TUFF 3mm B/whiite,9.0
SAC001,Sacks,211.0
SAD001,Saddle Clips 1,60.0
SAD002,Saddle Clips 1/2 Hose,9.0
SAD003,Saddle Clips 1/2,360.0
SAD004,Saddle Clips 11/2,7.0
SAD005,Saddle Clips 2,22.0
SAD006,Saddle Clips 3,69.0
SAD007,Saddle Clips 3/4,224.0
SAD008,Saddle Clips 4,25.0
SAD011,Saddle Clips Plastic 32mm,0.0
SAD012,Saddle Clips Plastic 38mm,15.0
SAF001,Safety Gloves,41.0
SAH001,Sahara Filler,2.0
SAN006,Sand Paper P100 Roll,21.0
SAN007,Sand Paper P120 Roll,53.0
SAN008,Sand Paper P36 Roll,1.0
SAN009,Sand Paper P40 Roll,2.0
SAN010,Sand Paper P60 Roll,4.0
SAN011,Sand Paper P80 Roll,10.0
SAN012,Sand Truck,1.0
SAN013,Sand Wheelbarrow,5.0
SAN016,Sanding Disk 7,40.0
SAN017,Sand Paper Water Proof,330.0
SAN018,Sand Paper P100 Ft,708.0
SAN019,Sand Paper P120 Ft,1093.0
SAN020,Sand Paper P36 Ft,76.0
SAN021,Sand Paper P40 Ft,112.0
SAN022,Sand Paper P60 Ft,118.0
SAN023,Sand Paper P80 Ft,363.0
SCR003,Scrapper 2,39.0
SCR004,Scrapper 2.5,4.0
SCR005,Scrapper 3,38.0
SCR006,Scrapper 4,33.0
SCR008,Screw Driver Combined,26.0
SCR009,Screw Driver Flat,6.0
SCR011,Screw Driver Star,3.0
SCR025,Stanley-Screw Driver CushionGripstaBr3OxM20A0Smm,0.0
SCR026,Stanley-Screw Driver Set 6pc-magneBticO tMipA+Stester,1.0
SCR027,Stanley-Screw Driver Set 8pc cushionBGOrMipAS,0.0
SCR029,Bosch Screw DriverBit-2608521039-1B0OpcMAS,1.0
SEA002,Seat Cover Fitting,0.0
SEA003,Seat Cover H/G,17.0
SEL002,Self Tapping Screws 1.5,12.0
SEL003,Self Tapping Screws 2,17.85
SEL004,Counter Sank screw 2,10.0
SEL005,Counter Sank screw 11/2,0.0
SEL007,Self Tapping Screws 3/4,14.0
SEN001,Motion Sensor,0.0
SHA001,Shallow Drain,5.0
SHE001,Shears Adjustable H/G,11.0
SHE002,Shears Aluminium,1.0
SHE003,Shears Fixed,5.0
SHE004,Shelf Bracket 10x12,23.0
SHE005,Shelf Bracket 8x10,33.0
SHE008,Shelf Brackets 6x8,28.0
SHE010,Orion Shellac Heavy 1l,6.0
SHE011,Orion Shellac Light 1/2l,15.0
SHE012,Orion Shellac Light 1l,9.0
SHE014,Orion Shellac Heavy 1/2L,11.0
SHO001,Shoe Tacks 1,2.0
SHO002,Shoe Tacks 1/2,6.0
SHO003,Shoe Tacks 3/4,12.0
SHO004,Shoe Tacks 5/8,0.0
SHO005,Lirlee Arabic Shower-LR9217,5.0
SHO009,Shower Mixer,0.0
SHO014,Shower Concealed 4way,0.0
SHO015,Shower Concealed 5way,4.0
SID001,Side Slabs,0.0
SID003,SIDE DRAINERS,0.0
SID004,Side Flash 28G,40.0
SIL001,Silicon Gun,8.0
SIL002,Silicon Gun Sausage,2.0
SIL003,Silicon Hi Tech Black,37.0
SIL004,Silicon Hi Tech Clear,144.0
SIL010,Silicon Sausage Clear,33.0
SIL011,Silicon Sausage White,14.0
SIL013,Silicon Tube Black,61.0
SIL014,Silicon Tube Clear,234.0
SIL015,Silicon Tube White,34.0
SIL016,Silicon Solution 5L,10.0
SIL017,Silicon Sausage Black,21.0
SIM001,Simba Cement,111695.0
SIN003,Single Socket Grey,0.0
SIN004,Single Socket,5.0
SIS001,Sisal Rope Big,0.0
SIS002,Sisal Rope Small,217.0
SIS003,Sisal Twine 1kg,5.0
SIS004,Sisal Twine 2kg,3.0
SLA001,Slasher,72.0
SLE001,Sledge Hammer 10lb,7.0
SLE002,Sledge Hammer 12lb,4.0
SLE003,Sledge Hammer 14lb,3.0
SLE004,Sledge Hammer 6lb,4.0
SLE005,Sledge Hammer 8lb,2.0
SOA003,Soap Dish Small,0.0
SOC001,Socket Double Gold,25.0
SOC002,Socket Single Black,35.0
SOC003,Socket Double Metal,6.0
SOC004,Socket Single Metal,6.0
SOC005,Socket Double Black,65.0
SOC006,Socket Double ( USB) Black,22.0
SOC007,Socket Double Grey,0.0
SOC008,Socket Single Gold,0.0
SOC009,Tronic Socket Double,24.0
SOC010,Tronic Socket Single,10.0
SOC011,Tronic Socket Double-LED Gold,0.0
SOC013,Socket Double,8.0
SOF003,Soft Broom With Handle,95.0
SOF004,Soft Broom Without Handle,36.0
SPA001,Spade Imported,262.0
SPA007,Spanner Combined 17,3.0
SPA010,Spanner Fix 14x15,3.0
SPA011,Spanner Fix 16x17,2.0
SPA015,Spanner Ring 12x13,10.0
SPA016,Spanner Ring 14x15,9.0
SPA017,Spanner Ring 16x17,4.0
SPA020,Spanner Fix 6mm,2.0
SPE001,Spear Medium,0.0
SPI006,Spirit Level Magnetic 10,2.0
SPI007,Spirit Level Magnetic 12,4.0
SPI008,Spirit Level Medium Magnetic,3.0
SPR002,Spray Paint Blue,4.0
SPR003,Spray Paint Chrome MAXIMA,3.0
SPR004,Spray Paint Black MAXIMA,21.0
SPR005,Spray Paint White- MAXIMA,23.0
SPR006,Spray Paint Gold MAXIMA,14.0
SPR007,Spray Paint Matt Black,6.0
SPR008,Spray Paint Red-MAXIMA,3.0
SPR009,Spray Paint Remover,4.0
SPR011,Spray Paint Gold,6.0
SPR015,Sprinkler Head,7.0
SPR019,Spray Paint Grey MAXIMA,1.0
SPR020,Spray Paint Grey,6.0
SPR021,Spray Paint Bright Gold MAXIMA,7.0
SPR022,Spray Paint Yellow MAXIMA,4.0
SPR023,Spray Paint Asmaco- Matt Black,7.0
SPR024,Spray Paint Asmaco-Silver,0.0
SPR025,Sprinkler 3 arms-schneeberg,0.0
SPR027,Sprinkler Rotary,5.0
SPR028,Spray Paint Maxima Bright Silver,0.0
SQ 001,Sq 10,0.0
SQU001,Squeezer,7.0
STA001,Stain Spirit Black,15.0
STA003,Stain Spirit Wallnut,1.0
STA005,Stain Water Wallnut,5.0
STA009,Standard Thinner Crown 1l,19.0
STA010,Standard Thinner Crown 5l,74.0
STA011,Standard Thinner Glory 1l,80.0
STA012,Standard Thinner Glory 5l,71.0
STA015,Star Bit,66.0
STA016,Standard Thinner Dura 5 ltrs,2.0
STE001,Steel Float Trowel Yellow,6.0
STE002,Steel Nails Pcs,502.0
STE003,Steel Nails Pkt 1,123.0
STE004,Steel Nails Pkt 1.5,37.0
STE005,Steel Nails Pkt 2,128.0
STE006,Steel Nails Pkt 2.5,61.0
STE007,Steel Nails Pkt 3,324.0
STE008,Steel Nails Pkt 4,180.0
STE010,Steel Tape 100m,4.0
STE011,Steel Tape 50m,1.0
STE012,Steel Trowel Rubber Handle,15.0
STE014,Steel Trowel Wooden Handle,1.0
STE015,Steel Tape,11.0
STO001,Stone 4x9,54.0
STO002,Stone 6x9,3.0
STO003,Stone 9x9,201.0
STO006,Stop Cork Cons 1/2 Cobra,35.0
STR003,Strip Connector 30a,16.0
STR004,Strip Connector 60a,0.0
STR005,Stronghold Parquet Crown 1kg,20.0
STR006,Stronghold Parquet Crown 20k,15.0
STR008,Stronghold Parquet Crown 4kg,30.0
STR010,Stronghold T/Adhesive 1kg,21.0
STR011,Stronghold T/Adhesive 25k,0.0
STR012,Stronghold T/Adhesive 4kg,16.0
STR016,Strip Connector 20a,15.0
STY001,Styro Foam 1,40.0
STY002,Styro Foam 1/2,22.0
STY003,Styro Foam 3/4,38.0
SUP001,Super Glue Big,6.0
SUP002,Super Glue Small,54.0
SWI001,Tronic Switch 1 Gang,18.0
SWI002,Switch 2 Gang,14.0
SWI003,Switch 3 Gang,2.0
SWI004,Switch 4 Gang Gold,1.0
SWI005,Switch Box Double,882.0
SWI006,Switch Box Single,956.0
SWI007,Switch 2 Gang Black,19.0
SWI008,Switch 3 gang Black,12.0
SWI009,Switch 4 gang Black,3.0
SWI010,Switch 1 Gang Grey,0.0
SWI011,Switch 2 Gang Grey,0.0
SWI012,Switch 3 gang Grey,0.0
SWI013,Switch 4 Gang Grey,0.0
SWI014,Switch 1 Gang Gold,0.0
SWI015,Switch 2 Gang Gold,1.0
SWI016,Switch 3 Gang Gold,0.0
T,S001 T Stoppers,28.0
TAC001,Taco Easycare Polish 1l,2.0
TAC002,Taco Easycare Polish 5l,1.0
TAN001,Tangit 1000ml,64.0
TAN002,Tangit 100ml,45.0
TAN003,Tangit 250ml,181.0
TAN004,Tangit 500ml,259.0
TAN005,Tangit 50ml,34.0
TAN006,Tank Connector 1,6.0
TAN007,Tank Connector 1/2,1.0
TAN009,Tank Connector 3/4,11.0
TAP001,Tap Garden 1/2,59.0
TAP002,Tap Garden 3/4,9.0
TAP003,Tap Lockable 1/2,3.0
TAP004,Tap Lockable 3/4,2.0
TAP007,Tap Pegler 1/2,50.0
TAP008,Tap Pegler 3/4,10.0
TAP015,Tape Measure 3m,11.0
TAP017,Tape Measure 5m,10.0
TAP019,Tape Measure Steel 100m,5.0
TAP022,Tape Measure Knicker 5M,18.0
TAP025,Tape Measure Knicker 7.5M,42.0
TEE001,Tee 1x1/8,40.0
TEE002,Tee 3/4x1/8,11.5
TEE003,Tee Door,8.0
TEE004,Tee Hinges 4,30.0
TEE005,Tee Hinges 6,22.0
TEE006,Tee Hinges 8,3.0
TER001,Terrazop Disc 4,4.0
TES001,Tester Big,20.0
TES003,Tester Small,18.0
THR001,Thread Tape Small,711.0
THR002,Thread Tape Big,417.0
TIL001,Tile Adhesive Bamburi Seti,0.0
TIL006,Tile Adhesive Izomix 25kg,389.0
TIL007,Tile Adhesive Mzito Probond,432.0
TIL008,Tile Cutter,4.0
TIL010,Tile Spacers 2.5mm,31.0
TIL011,Tile Spacers 2mm,197.0
TIL012,Tile Spacers 3mm,40.0
